user,date,content,user_location
"{'username': 'rohzdeals', 'id': 1401567515688407048, 'displayname': 'Rohz Deals Online Shopping', 'description': 'Get the Best Offers at only one place.', 'rawDescription': 'Get the Best Offers at only one place.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2021, 6, 6, 15, 52, 18, tzinfo=datetime.timezone.utc), 'followersCount': 47, 'friendsCount': 15, 'statusesCount': 3908, 'favouritesCount': 40, 'listedCount': 0, 'mediaCount': 3774, 'location': 'India', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1476116328712839173/gW04IuZD_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1401567515688407048/1640768538', 'label': None}",2022-01-20 14:11:55+00:00,skybags trooper cm polycarbonate blue hardsided cabin luggage republicdaysale amazongreatrepublicdaysale amazonindia httpstconhstch h mrp deal   day httpstcoztl x x f,India
"{'username': 'InSkybags', 'id': 2315627048, 'displayname': 'Skybags', 'description': 'Sleek and stylish bags for those who are constantly on the move and want to make a style statement!', 'rawDescription': 'Sleek and stylish bags for those who are constantly on the move and want to make a style statement!', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2014, 1, 28, 14, 59, 44, tzinfo=datetime.timezone.utc), 'followersCount': 20897, 'friendsCount': 220, 'statusesCount': 3561, 'favouritesCount': 625, 'listedCount': 27, 'mediaCount': 1451, 'location': 'India', 'protected': False, 'linkUrl': 'https://www.myntra.com/skybags', 'linkTcourl': 'https://t.co/DkIS7vsnPF', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1410463819051110400/FrebnTLl_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2315627048/1638791436', 'label': None}",2022-01-20 13:25:00+00:00,ace  playwithprints game  keep moving  style skybags moveinstyle packing trip stylishluggage print backpack cool stylishbackpack luggage skybagsluggage httpstcoerxluxjpkw,India
"{'username': 'InSkybags', 'id': 2315627048, 'displayname': 'Skybags', 'description': 'Sleek and stylish bags for those who are constantly on the move and want to make a style statement!', 'rawDescription': 'Sleek and stylish bags for those who are constantly on the move and want to make a style statement!', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2014, 1, 28, 14, 59, 44, tzinfo=datetime.timezone.utc), 'followersCount': 20897, 'friendsCount': 220, 'statusesCount': 3561, 'favouritesCount': 625, 'listedCount': 27, 'mediaCount': 1451, 'location': 'India', 'protected': False, 'linkUrl': 'https://www.myntra.com/skybags', 'linkTcourl': 'https://t.co/DkIS7vsnPF', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1410463819051110400/FrebnTLl_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2315627048/1638791436', 'label': None}",2022-01-20 13:24:40+00:00,hiteshk hi hitesh thank   getting  touch  u please elaborate   issue  u via dm     assist  better,India
"{'username': 'WHSmith_India', 'id': 1185070591755223041, 'displayname': 'WHSmith India', 'description': 'WHSmith is a British retailer best known for its travel and high street stores. Now in India!', 'rawDescription': 'WHSmith is a British retailer best known for its travel and high street stores. Now in India!', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2019, 10, 18, 5, 50, 38, tzinfo=datetime.timezone.utc), 'followersCount': 1730, 'friendsCount': 8, 'statusesCount': 878, 'favouritesCount': 363, 'listedCount': 6, 'mediaCount': 760, 'location': '', 'protected': False, 'linkUrl': 'https://www.whsmithindia.com/', 'linkTcourl': 'https://t.co/onnZxivluk', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1185074358500372484/S9_iGBhh_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1185070591755223041/1581058040', 'label': None}",2022-01-20 13:15:43+00:00,whether travelling  transitioning  senior school    style whsmithindia whsmith skybags bag travellingbag college student travel yourtravelpartner convenienceinyourcart httpstcotmo yzafrr,
"{'username': 'InSkybags', 'id': 2315627048, 'displayname': 'Skybags', 'description': 'Sleek and stylish bags for those who are constantly on the move and want to make a style statement!', 'rawDescription': 'Sleek and stylish bags for those who are constantly on the move and want to make a style statement!', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2014, 1, 28, 14, 59, 44, tzinfo=datetime.timezone.utc), 'followersCount': 20897, 'friendsCount': 220, 'statusesCount': 3561, 'favouritesCount': 625, 'listedCount': 27, 'mediaCount': 1451, 'location': 'India', 'protected': False, 'linkUrl': 'https://www.myntra.com/skybags', 'linkTcourl': 'https://t.co/DkIS7vsnPF', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1410463819051110400/FrebnTLl_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2315627048/1638791436', 'label': None}",2022-01-20 13:00:46+00:00, one  match  style  set fire   vibe  doesnt shy away  groove   moving   tune   mood who slayin game  consistent  always ready  playwithprints skybags moveinstyle stylishluggage print backpack luggage httpstcoizlsnfgapt,India
"{'username': 'AmazonFashionIn', 'id': 3044611738, 'displayname': 'AmazonFashionIN', 'description': 'Shop for the latest trends in beauty & fashion from top brands at amazing discounts!\n\nFashion: amazon.in/fashion\nBeauty: amazon.in/beauty', 'rawDescription': 'Shop for the latest trends in beauty & fashion from top brands at amazing discounts!\n\nFashion: https://t.co/BcobyJ5k5r\nBeauty: https://t.co/vG5b989Wuz', 'descriptionUrls': [{'text': 'amazon.in/fashion', 'url': 'http://amazon.in/fashion', 'tcourl': 'https://t.co/BcobyJ5k5r', 'indices': (95, 118)}, {'text': 'amazon.in/beauty', 'url': 'http://amazon.in/beauty', 'tcourl': 'https://t.co/vG5b989Wuz', 'indices': (127, 150)}], 'verified': True, 'created': datetime.datetime(2015, 2, 18, 10, 14, 51, tzinfo=datetime.timezone.utc), 'followersCount': 42613, 'friendsCount': 83, 'statusesCount': 10780, 'favouritesCount': 3059, 'listedCount': 60, 'mediaCount': 6704, 'location': 'India', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1011101212719177728/elCaUbcq_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/3044611738/1642767435', 'label': None}",2022-01-20 11:40:38+00:00,turn every trip   adventure  stylish amp reliable travelgear  inskybags shop    amazongreatrepublicdaysale amp get   min  httpstcorh j rbpo skybags luggage travelgear agrds sale discount amazonfashion harpalfashionable httpstcopboiyjgqgm,India
"{'username': 'DealsHub2', 'id': 1183422152407539712, 'displayname': 'DealsHub', 'description': 'Here get All latest Deals & offers on Smartphones, Laptops,  Electronics  & other Products\nSave time & money while browsing many #deals.  \n#Amazon #AmazonDeals', 'rawDescription': 'Here get All latest Deals & offers on Smartphones, Laptops,  Electronics  & other Products\nSave time & money while browsing many #deals.  \n#Amazon #AmazonDeals', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2019, 10, 13, 16, 40, 20, tzinfo=datetime.timezone.utc), 'followersCount': 116, 'friendsCount': 49, 'statusesCount': 1566, 'favouritesCount': 12, 'listedCount': 1, 'mediaCount': 1415, 'location': 'Kolkata', 'protected': False, 'linkUrl': 'https://amzn.to/37ueIpF', 'linkTcourl': 'https://t.co/NJdI8sMXdN', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1183429821147140096/uyHoHVXz_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1183422152407539712/1570986440', 'label': None}",2022-01-20 11:06:29+00:00,get     branded suitcase american tourister skybags safari httpstcoujz vpzs  amazonindia amazongreatrepublicdaysale httpstcoyzauqztfny,Kolkata
"{'username': 'aromastick1', 'id': 1225673055797514242, 'displayname': 'aromastick', 'description': '', 'rawDescription': '', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2020, 2, 7, 6, 50, 18, tzinfo=datetime.timezone.utc), 'followersCount': 8, 'friendsCount': 80, 'statusesCount': 14958, 'favouritesCount': 10, 'listedCount': 0, 'mediaCount': 14957, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profileBannerUrl': None, 'label': None}",2022-01-20 11:05:57+00:00,skybags rubik polyester cm blue softsided checkin luggage struw eblu ampskybags rubik polyester cm softsided checkin luggage red httpstcoqd h hpwes,
"{'username': 'aromastick1', 'id': 1225673055797514242, 'displayname': 'aromastick', 'description': '', 'rawDescription': '', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2020, 2, 7, 6, 50, 18, tzinfo=datetime.timezone.utc), 'followersCount': 8, 'friendsCount': 80, 'statusesCount': 14958, 'favouritesCount': 10, 'listedCount': 0, 'mediaCount': 14957, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profileBannerUrl': None, 'label': None}",2022-01-20 11:05:55+00:00,skybags trooper cm polycarbonate blue hardsided checkin luggage httpstcorjtfbtnikz,
"{'username': 'aromastick1', 'id': 1225673055797514242, 'displayname': 'aromastick', 'description': '', 'rawDescription': '', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2020, 2, 7, 6, 50, 18, tzinfo=datetime.timezone.utc), 'followersCount': 8, 'friendsCount': 80, 'statusesCount': 14958, 'favouritesCount': 10, 'listedCount': 0, 'mediaCount': 14957, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profileBannerUrl': None, 'label': None}",2022-01-20 11:05:41+00:00,skybags mint cm polycarbonate turquoise hardsided checkin luggage httpstcomipjdlj fa,
"{'username': 'DakeshwarDehari', 'id': 1282176193710587904, 'displayname': 'dakeshwar dehari', 'description': 'life my styale', 'rawDescription': 'life my styale', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2020, 7, 12, 4, 53, 49, tzinfo=datetime.timezone.utc), 'followersCount': 12, 'friendsCount': 79, 'statusesCount': 13168, 'favouritesCount': 6, 'listedCount': 0, 'mediaCount': 13, 'location': 'cg', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1283752737218297857/eC7rQpuh_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1282176193710587904/1594958703', 'label': None}",2022-01-20 10:24:56+00:00,skybags trick w polyester cm softsided large luggage trolley bag blue httpstcoqsu ulsays,cg
"{'username': 'DakeshwarDehari', 'id': 1282176193710587904, 'displayname': 'dakeshwar dehari', 'description': 'life my styale', 'rawDescription': 'life my styale', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2020, 7, 12, 4, 53, 49, tzinfo=datetime.timezone.utc), 'followersCount': 12, 'friendsCount': 79, 'statusesCount': 13168, 'favouritesCount': 6, 'listedCount': 0, 'mediaCount': 13, 'location': 'cg', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1283752737218297857/eC7rQpuh_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1282176193710587904/1594958703', 'label': None}",2022-01-20 10:24:50+00:00,skybags trooper cm cm cm polycarbonate red  white hardsided cabin checkin luggage set httpstcow numlta,cg
"{'username': 'DakeshwarDehari', 'id': 1282176193710587904, 'displayname': 'dakeshwar dehari', 'description': 'life my styale', 'rawDescription': 'life my styale', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2020, 7, 12, 4, 53, 49, tzinfo=datetime.timezone.utc), 'followersCount': 12, 'friendsCount': 79, 'statusesCount': 13168, 'favouritesCount': 6, 'listedCount': 0, 'mediaCount': 13, 'location': 'cg', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1283752737218297857/eC7rQpuh_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1282176193710587904/1594958703', 'label': None}",2022-01-20 10:24:49+00:00,skybags trooper cm cm polycarbonate red  white hardsided cabin checkin luggage set httpstco bvavfxsnw,cg
"{'username': 'DakeshwarDehari', 'id': 1282176193710587904, 'displayname': 'dakeshwar dehari', 'description': 'life my styale', 'rawDescription': 'life my styale', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2020, 7, 12, 4, 53, 49, tzinfo=datetime.timezone.utc), 'followersCount': 12, 'friendsCount': 79, 'statusesCount': 13168, 'favouritesCount': 6, 'listedCount': 0, 'mediaCount': 13, 'location': 'cg', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1283752737218297857/eC7rQpuh_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1282176193710587904/1594958703', 'label': None}",2022-01-20 10:24:41+00:00,skybags trick w polyester cm softsided large luggage trolley bag black httpstcoxwhfnlgjbt,cg
"{'username': 'Abhishe97718622', 'id': 1259280465501945856, 'displayname': 'Abhishek Rao', 'description': 'I used to love my old twitter account, then everyone from work found me.  This is my new account', 'rawDescription': 'I used to love my old twitter account, then everyone from work found me.  This is my new account', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2020, 5, 10, 0, 36, 56, tzinfo=datetime.timezone.utc), 'followersCount': 14, 'friendsCount': 89, 'statusesCount': 12225, 'favouritesCount': 83, 'listedCount': 0, 'mediaCount': 2, 'location': 'Madanpur,Aurangabad,Bihar', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1259286828898639872/0AkYFBqr_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1259280465501945856/1589072720', 'label': None}",2022-01-20 09:44:58+00:00,skybags rubik polyester cm blue softsided checkin luggage struw eblu ampskybags rubik polyester cm softsided checkin luggage red httpstcoqse e vgvr,"Madanpur,Aurangabad,Bihar"
"{'username': 'Abhishe97718622', 'id': 1259280465501945856, 'displayname': 'Abhishek Rao', 'description': 'I used to love my old twitter account, then everyone from work found me.  This is my new account', 'rawDescription': 'I used to love my old twitter account, then everyone from work found me.  This is my new account', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2020, 5, 10, 0, 36, 56, tzinfo=datetime.timezone.utc), 'followersCount': 14, 'friendsCount': 89, 'statusesCount': 12225, 'favouritesCount': 83, 'listedCount': 0, 'mediaCount': 2, 'location': 'Madanpur,Aurangabad,Bihar', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1259286828898639872/0AkYFBqr_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1259280465501945856/1589072720', 'label': None}",2022-01-20 09:44:57+00:00,skybags trooper cm polycarbonate blue hardsided checkin luggage httpstconmpsra go,"Madanpur,Aurangabad,Bihar"
"{'username': 'Abhishe97718622', 'id': 1259280465501945856, 'displayname': 'Abhishek Rao', 'description': 'I used to love my old twitter account, then everyone from work found me.  This is my new account', 'rawDescription': 'I used to love my old twitter account, then everyone from work found me.  This is my new account', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2020, 5, 10, 0, 36, 56, tzinfo=datetime.timezone.utc), 'followersCount': 14, 'friendsCount': 89, 'statusesCount': 12225, 'favouritesCount': 83, 'listedCount': 0, 'mediaCount': 2, 'location': 'Madanpur,Aurangabad,Bihar', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1259286828898639872/0AkYFBqr_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1259280465501945856/1589072720', 'label': None}",2022-01-20 09:44:54+00:00,skybags mint cm polycarbonate turquoise hardsided checkin luggage httpstcocqbb jyvow,"Madanpur,Aurangabad,Bihar"
"{'username': 'AnkitaKatariya4', 'id': 1280440417289252866, 'displayname': 'Ankita Katariya', 'description': 'Blogger\nAffiliate marketer \nFreelancer \nLive, love & laugh', 'rawDescription': 'Blogger\nAffiliate marketer \nFreelancer \nLive, love & laugh', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2020, 7, 7, 9, 56, 13, tzinfo=datetime.timezone.utc), 'followersCount': 5, 'friendsCount': 47, 'statusesCount': 13299, 'favouritesCount': 2, 'listedCount': 0, 'mediaCount': 0, 'location': 'Bhuj-Kachchh', 'protected': False, 'linkUrl': 'http://mynews1009.blogspot.com/', 'linkTcourl': 'https://t.co/Lif0lqkgra', 'profileImageUrl': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profileBannerUrl': None, 'label': None}",2022-01-20 09:41:56+00:00,httpstcosv ku  skybags rubik polyester cm blue softsided checkin luggage struw eblu ampskybags rubik polyester cm softsided checkin luggage red httpstcow  enho l,Bhuj-Kachchh
